Name,Tier,Points,PUUID
Cat Girl#girls,MASTER,3,z9JxnStwz6KbF5aMlKJshk0e7Ac45pbwi5xsdXGhNMtiYuqpLzkHSx3fBivAwDXzObUY8qRHa-_zfg
Puppy Girl#girls,MASTER,3,WQ6V2Hxxf1g1jjWUVUylwvG0REOOPuS0FKfvS_T1u7cdvGi18g6_WFeR9_VB-HU5QSb6Fvg8tEJ8pQ
iKerry#Kerry,MASTER,3,j1iaukDe6iBotoUrDrPiKGGvgPhOGbMvON73kHEr8pUg9lSOQPKmz9nc_tFWWTZI9AMX_MQcOe5ypg
Bunnythecutie#vyvy,MASTER,3,q7s7_4LNSJSHny4lGQQ8p76Csq2nQQ6YetEBJSmTDhbpWvaj1GxPAHIjuhJ2l3zTZpPTeqhMwsP1ig
Fioliand9#1430,MASTER,3,t-Wdrt47O-NxYQrUtbPWQXkg_NC897FAkanEXe-kisPpwhVcEM__X6huS83_uX78jH88E3QISgccuQ
Zinkj#NA01,MASTER,3,fJQSiiL8_e-P2zEwhgLJX7He0SQrBLITXyq2j_tUv9CY_FbuKxnYDgQcKbfNOP-MLaB6Yl4cDdAtLw
男人什么罐头我说曼巴出去#12138,MASTER,3,_XqUlJxrbasRW8ueMWq9V54mn1cIFp1wX6vraKhJQs-xUG7VS72basZM2jM6S950RVWTWPoo3dVW9w
Prash#NA1,MASTER,3,kDZr6Zni3zUFuSE1bDCjRxdszObm2_IcuiEzeUAR-7CariVcAwC-86pj84qfSoBflNcGfQAH9BHYwA
Airren#0819,MASTER,3,c1N8FNLBb3T5DlOJUIoa-1q9Il8QaLyU8S_8cdnIm9p7veacfAoLKEaaEJ436AtLlypr45WciUJjdA
seo#miz,MASTER,3,YHc0EEnIj0ANr_okBZbbACqPbGwiAYTmoAhVZ0oCVrjsusNYvaqnFonyr9TvQXWVCC4Ui1z4bj3DgA
nom nom snack#NA1,MASTER,3,dJJCU5TSpXbDP9bTPBDNPGYo2IlRaD9kUytIHHbCX7mUX2R-s5_S7vbjH9rsLiqbYXWGF9BdWD4h-Q
Chanccee#NA1,MASTER,3,FJfBhNQn6u3_jHy02qEKjPrNeXSX7JcIV1q-n_cDODYYOoHA_GnTH-yr1rmHTyc2YFipjHtX7ylTww
Dokyle#NA1,MASTER,3,R9Rifomdu9nCyB1S7teAy4FdB9OCmy3dYi5ykLTLVIYoP8v1l9AOeoFyOyR6wA0SMCnBiohnIbZzQw
Drangho#Fang,MASTER,3,NitO2s54uLnRTT6HOIi9Yy91HolNGTXJ36Rn_9iuoVnjtZOwX9eTeMvxvqs1x63lRvviKUQ_x0URJg
Knave#NA2,MASTER,3,QOEL6-f6S8J9b_PZpnLeB2RFbjXFrffce0qwTFWlEUF_1Mjdx5vippL48mZD5qBa-MCWQNFta0tzWg
Dohmaster#NA1,MASTER,3,pRNcrdgEgyV-gOAGneKqcvFl7hruzg1mbkpIegIqvYXuY4nUBFzCh4dyxX_aXXYEZZqW7pQseWpk-Q
RADUCANU#WTA,MASTER,3,ITkFSL9MqmrYVIdzs1qHnRDRpZcb_UKLqYU7PriGCFybO_vTn8Idkl6raXO1B3y3pFEC-3EbJ_MN0A
kycp2006#0001,MASTER,3,NmAtznsPVWBrVYNDe9n2M6-bQXje4D1AmQLbWEzRgJJxzSHGWJt8zDCd6cnObj0-5xil1sR6Y21zHg
Cynthical#sqh,MASTER,3,UGbDpD1nd8Lb358Et_yGyMmv3aOUyZ7NSzjoHH4dr5rUJU64ZXvkwnxXMOdNgD4YXwLBhcxErH9ayA
老将军可识天水姜伯约#为了理想,MASTER,3,M7-jDttKrV6FscmUHmQj4ZEEQbF7My4AbBdjPrdmH0cxl_xshbYV1Jnm7cXjxPZ-mKsItPtnM183GQ
bcr#NA1,MASTER,3,MBUsz2-1dD3NXcAtlNTqWYo4XKsWZJhaPlFE9zavlckAF9c-HKohw5RmuwrhHJR_-jF-T783TgS8Xw
dez#nutts,MASTER,3,7OWysaWd1WQGkDgDgInwWdBNh9nMmtPbcvU1dxXPWm4guCq6xnTAi3MJNa0V_iEwBTuezz2xorwz5g
queefmonster#gas,MASTER,3,8OtMsbZAVUDS2gPjB79dO94yTW_Ecd30i3u7B0oJwxPB-XEOFq7RsSO8AOXwBrHGt-I4FJ6QAwutvQ
Pictomancer#Hwei,MASTER,3,UbLW2wKK9aU6AOoTRY6Tq9UzB7K5zfdvXM2aTxH1ch5nlKyFe8rsRjdzJrvICXjLe68Vnjkc-yYsKA
Cary#HIM,MASTER,3,nady9LpsReqS7PB2kbz3Mpf2xfYSmH-j5u3wwtsX3aeybXs74000TXcC1_FJSpOC65l9CodoXI8E2g
IVE Ahn Yujin#NA1,MASTER,3,sMiLBX2MN8Fjw5jOgWbPkFB2wA0ZdHSeaEL-IQC-rthPBeshu-ugiNyfUeqacL1MghQ2kMSmeZ-fjQ
Aria#Nicji,MASTER,3,lzWSPDna3ZHHe6ICMJDQJ3TtHonDo2Xzo9CAyeF43JnixEiYAT9sPiifQ-cPEsCQ0i6lIwzc0HtsWw
KillaAtilla#PAIN,MASTER,3,4Hlo2cnJWeKkbExhK-MWVIiT3QLPSDkq-ctDNwtMPWy-71vCkf29JYuSKzyxZfGjBBd1-9CkE91FMA
AdmirablePotato#6318,MASTER,3,MQur_vFQ19vPpxZHV0c-ZIkCVvU6_zFn0nznN_DL4Nj7j_P2EAGsIYAp233ZuwUuSpQ-RdKZNW_stQ
Avante#XXX,MASTER,3,JpJFhzVM20jee9ZfTXb-9wswz4jS4zkXRnKnbfXOSjgM1crOOP0TclRXV3KrIegAyLcBId2Y1-Hj7Q
Alastor#Dante,MASTER,3,ZUO0RrmgdPsnsbDn5m_BqNOAXLonhUCKGQeuPYD5naRP3A66TdO2KJxPxji_J_GuJ7SJ707Xt2Zs9g
TheWillfulLoser#NA1,MASTER,3,tDzpuQdc9QLzfquiwlqpad3VTypmskxV1OTBJYSQwA0DT8ugb-jxYGOF_C-viLAPJsQaNu3tsMtNTw
CIefairy#NA1,MASTER,3,duKoYGpfIUnx6NnPL5cSFkOD5c46qkJpndRPwx84nO9Yij8pz8ChfDuQf8te9KZoZjAUUrpFdz34cw
sketchybob#NA1,MASTER,3,HYAEKtBNJEum5C8HwOrUqhqKiMMr8GIk0lNctdjaa50h_VmjWN1Mu8Kc5yP0azU01k6-IoDJlVnYxw
アリサ#にゃん,MASTER,3,r39fx8ZnWtbH_iXG7vN9PwW2YgajVlzZO1NYfqyq6WHz7teZ_zAs3XmWwCEeSlAfOjBGzw4qzCSvrQ
Lewdicolo#1234,MASTER,3,zwnAZsgLDEfOyr0_HmBZb6xmDlQcHXMLGNz7gaWBq0MRZeldqrVD2OegW72FN5mweHKcEYAXRcDrFw
222222222222#222,MASTER,3,Kq6IdA1igJ5JXMGPyh7V1Z1FYgOAW_9wTzT6mRGEbV8jWhHvlW6c1xvp8N5br_OPT61VHtEJl5ORHg
小赤佬#1438,MASTER,3,a6y5bdwR0AuiDTr6MEayYZFWVncMJmIHE8iEiFuGUt8LEqfW88Z5G65OW2VVFfD34m_v8eWE2xU1xw
SuperKoolGus#NA1,MASTER,3,pUhPors77Ut-D5jIuHLYi-oLQRHlFKlXEpyQFDRcHTUGMrqv5Ulz7UnkkrX9g-7--XChao6su99a0g
Mr New Vegas#NA1,MASTER,3,ongNY9J2nxR3OfCefyRmzwZrz4r0BoGH_7jwgRLGZDUQtTxBvRhMELOUv_3rQiDS0FxMVlNYV36xYw
Jasmine Rain#1125,MASTER,3,cTGMpKMWOs93fJPjIYobMbOPlcInCZfIY2fQFYgXwxFpReQJaLb7aVR-FvC6KUjNvDQhQMI5iWZlAg
plmm#Ekko,MASTER,3,3intCYx0KUX8RDPxrbt9Gi9iNeWONgquod2R3AKs0KvHQkSIHdGn6L7xpFLNqQIn2yO7IoJUYkQtKQ
IG 星躲啦#NOTKK,MASTER,3,6q_V619y8tzSPdP1WQPwzcjVZTsWH27It1dHQeM7JhvU6CbRWqfD7oIn_Kkh7_GaYif9YqktkreSQg
Flamedramon#NA1,MASTER,3,9p1-XuwDZND4pLRZdEK_vnG_CQ4o6U3MOPgyW8lC40MBSBngpHXTbzOqeQIXt2wjEae4ZudvSs8CJA
There Are Only 2#NA1,MASTER,3,-_qGD2BkaV9zkZICQZVnAtjUI_HhjA7St1oY9R3wGzbWYCx5J2xVCZeMIfWISZ8nGHMZGTuSaLoxOg
ZHgogo#NA1,MASTER,2,Bt1Wfmu5F9Xb0Q5kF9K-id0X_n2XMQs90uCUwz3b-h67A7QieJAlKRHCv3OFxpx-hftYKE5ngrnkfw
白色风车#1116,MASTER,2,NqMiRwjmJALmisAQWUXGPmJvHLr946KfGx8xOpqGeo5VNq-FGWfBBRFqtAMXE4zQ1yTU3hY7EmN53Q
Namdur#6969,MASTER,2,WiiwYl44CoC8TDBeQwN0cOW5fEi_DNJ0EEiRBZuM7fbS0sjXjPnZLrJtUYgYctcyx1izBdChca_qPg
3O3KK#NA1,MASTER,2,BC2MAfsYgR63yTR9TnNuQ-SR-NZ7-2f-1ZTYA2T_mArTmkvbiam51VExPmaIckMr28QQlff2rNfmGw
198cm99kg18cm#Brian,MASTER,2,nPatxZie7WtgQWLz8_WxbDVxT0J1iq_4mXavgY3Wvj6S7D7ruuuRW7DViMY3E90vTUKg5VBpFrcV_Q
Zokomah#04040,MASTER,2,DUFOBGp8sigcKqXEYkS-LGVU-g0I5z-Ltiu-VN0SV7dnoUPnX_-wgja0GkBmU7JI05SJOVZ8JYYORQ
death note#9068,MASTER,2,dw84YWeaNeaE7qdPSvEtXFcl9dj4AyCvG8sAbV8UvcawY1n61dAkk4lips7pIoAcTh9QBXqhk8vcxg
VS Tanas#Mad,MASTER,2,kUc4hr1tqDoqz0-S8Re4k9d47T-yfnOx-TK8iafl3zhik-mfNr2LkgNT_hMTk1C9vhoq5l8S5LFh6g
了了晴山见#纷纷宿雾空,MASTER,2,Xfd6sHvP53paJx4ar4ZC_tGKdFkKiFVC_swoUxlV_vGsm2I2w3jZ0fI3VF9HRxMYnxzHsqGzkjiaYw
Gromp Rider#SEJ,MASTER,2,NUkf_5OE7ICCH5B-YvgY4g1g_e51Hoql67r7C8zGb1MyN5Ak1nQ6JcTmjjN23D4wWXIdpbgGKWI1vA
Avatar Nick#NA1,MASTER,2,rWNN9XBUkZJr1lyvO0r3W3h3YGt8sM36S5tFwVY9suVarljwbVdS4h_l7GxMR1WhSE8HfUK1Gt5yGQ
Anivia#NA1,MASTER,2,kZ9kaojBK9z2Mv21s9e1XQeXn3gCKWMlgL7cs9M-1QD9qRC9X_3SC3Vy9R18vPumUJx89WTLT-44pA
gybprpq#NA1,MASTER,2,Ee9dhEn3cnYOmdmwbbWfFX2ZacePgzDfceDRZoiTN8LPWcidjSqhcQaYul1hyZ-irfKg4Iy8nbXXtQ
MsEskuiro#NA1,MASTER,2,xfwQV0jqCyCBM_GlQn62f7C53oB6H3dK5X2HJUnRt7LytQYhIaM2Jd2G0m5YSsPTCnIq6cZJjao68Q
Pèngu#NA1,MASTER,2,E6_ekrsQhgftv-wDNnLPDtsdZu8hom7UwgpYfB-UByES9LfaY4qPy0p1W9nJio2srPDLR4m8GQaLhg
zobaywit#NA1,MASTER,2,UQ5qz455G568vYx4826N_ddqFWDH8KRKqI2AhzH7N1Rpnr_iNACVyjrA6PUSliIGr3DeJ2N4TLkATg
Piki#NA1,MASTER,2,Uv4idGHWjoKsSSHe7T0JuPv2fxTS_K3DkEfozQ0t1qvPYodLub-M6xBXQKohZoN4eCJm7t3DzJPCQA
青我的钢会上影#HUNZI,MASTER,2,yxKw7kVCiLlZsn_Jenp4C07wTAGkn1iZ3lSc8Z45zeXcI9WIydaocfS9UsdHr1ZrInyXaEm30yhw_A
vietmyke#boba,MASTER,2,t-9E_OgIgBcKyBV1mvE4SI9wkvNE8bOtRPkvOXSY5bSOpvC-_uh8GxWX0TDQ88X307eE7x2YAFsQLA
Scafe#Kappa,MASTER,2,0905HPMjJalr9k0klqDH7Szen7D2b0zyLH-G2nxJ_SmKqkGmlTGn6w5oB1IT_U5QE0No695RjnuhRg
Enhypen Jake#1999,MASTER,2,7dttwzibLT5tGdeRtmXJnBZHNqYIYXc67H-EMNEb9vXxjm-KS7nR8mNZ0J9uiXpbRwVaeZTvVJUBow
Shan You Mù#NA1,MASTER,2,GWKdjO28yUL68M9hUXZKNczxIRRq0q9Q_l_7HP2S_O7Cvg2mtzsN6qkM0LVQmedy9vYf12-ntw2lZw
Flux#31415,MASTER,2,VkIntGfjLnPWrCum5hxlhFh1G2c00FOWC_K92klDns9aQkXXQsvqENm-ZayFD4yZA0NwRFH5tmBY6A
Ruination#217,MASTER,2,YTsDdLe-y8isGy3uf3yvrg4TPKKyw6tyfF33RvOcVo_uPzTkAKIaF5BJqUPgPH1XKxgrBkdBe03nPA
NegativeIQ#2223,MASTER,2,bBXgz-BnytKwjcS0g0ixncKHfkuUKQ2wDrAn5xQZwKC8LddwYypiUOhNDVUybeXJrcgJUMwfwPsgAQ
Xazzer#INT,MASTER,2,Zvc-7TtsIicnUotMmSZEfxR9pJUk9jFS6yz1PELzTMHaPFRkZiYU7GVMnSp_xtp1BO-hMolL1uG76g
Z1LLA#7777,MASTER,2,oX2KtNPTgpgISZ6XHiYzOvn3l9AK0vjPg4V3_cBems2P_eRQKg334W9Z9cIMmsp0s-BDpfqidni3CA
Rano#NA1,MASTER,2,641sH7DuH2L25_9AYoGoJHxaC7_7sOzK1lQtnOUOmJRrbNWm9Go4JGVO7VOfIg2Q2LBJO4OTk2Oq9Q
Young Yi#NA1,MASTER,2,K_mDM167uaonboFvUvzY6jk8Ni00T_SNRO9BxykPxntS9EnkK_XR5w6RaxuR5XrN0R8kIkXBdk-8dw
长坂坡#子龙66,MASTER,2,B1Yzsb1Sc5xkaUo7OmNybt_5O8uDlPetL73bKjX-_vfaxUzxWqMDtO6hfz7XVsnvya59pJtDO4anIg
Avucado#0412,MASTER,2,aro0YCdt5NyE43JDXDMLajDkjXSR49sHYdtaihmKs77HDhHS4DEi0mwFBJTTu-I8Yf9SxNNeYlK0MA
jjamong#0420,MASTER,2,u8cbywhlMT4LBuv1RP-A2Mss8ijQZdt8WIKID626QZy3tLYouA6-d7cDOhTyF03YCXknGHv8UkoaGQ
patetas#NA1,MASTER,2,eZOF6go0qiRCFEZrH09lVN8zcsmwHGdnTI_ai-JOnt6nR30DVltZMGcjhUM1Qcgsp4gaRQ3_VClrFw
Jímmy Johns#NA1,MASTER,2,89zXbM7C_AaeB3znf9zOWuSBG0gGuA_TemcCp7X3E0eL9_lMqrdxfZgjxveTRhABWr16IZPL69vi5A
eve lyn#MBS,MASTER,2,CUghiPEKyc8dDNaaeY2amyePRGiy7Qv1nzbzkL9bxQePim6peGOLpWf85fsum-PsVmWh9wlGCUbncA
Diana Forever#NA1,MASTER,2,Aao8HuXmnSA9DUrlrc509AFJq96zbFfFhQOOqGWvYGifIRMFsZf86qCtO8j9py19g4zaxfA0F5j9IA
Purple#NA33,MASTER,2,-_GNXG0UXPYYjtn_vCb2pmallZB4zKFX8rSJLMuPeYATK9LINdHNNkovHaYLuhL5nsiyfCNMQU2A2Q
Skaddadle#NA1,MASTER,2,siG2dxlU-aXah6PmYTxiIRwx3dtWOvqxgN7lCPq3iobtsjwgwXihA_omeQGn8CsbDKOdYFTzBOCI5w
Maiko Shu#NA1,MASTER,2,6R277iDpekxjbjJoY5aP5fXLSd2uYy3tEjL-LrYy-sHevaMAKylPpAhVkbixcXvqdNbORwHr7e2aGQ
riasin#0626,MASTER,2,yws-5qBIKBI9oR1M7IBxB_nAeAr4pYyjLxZve_z18hLr0naRpFkgCDVAMP_hBu9W81OduhJqNpLHkw
Vladimir#9776,MASTER,2,0cCvDQjKxDGkRv4L_md26HqPiN5QMhHmpFXimswlYWfI1S5e5tQkVTx9tNGNPhDfttdiEEa0tB4ejQ
chiv#727,MASTER,2,6pMcK4ovFf1YS4KfrDBf2DeYQTSJCs3JCRMYc4zoVhvwMQljDHuaFXujvkOg0t96zzJRo6SNFBi71g
天不生我柳如烟 渣到万古如长青#如烟大帝,MASTER,2,tFU-c_9KJBMIIRT9-0pYBd2rhalFi-5YZGBFwjybiPznKqgOUgXs01ER8uqIGDmH_bsu2YUwzj5e8g
Kaevian#NA1,MASTER,2,44YYZU_1LE0jGsVdz6RDllJMzMYaiXLw25y3rfvvy5qXaxTclisdwkpFKTePHDF396D1iFYigaDOqg
Akalix#Frost,MASTER,2,1hyoQWTQBhnUX2MlYNogStpKmF33UqD6d1MkgkJL7rUEKu8lQeJAwLQy_UFr3yhGjyjYV103k2aSpQ
only farmno gank#NA1,MASTER,2,Ww61ZxkRW9EHt70Vi1Y7ZeSk1PyQEKbh5fOQc908Mf9-6Zxp8pZ9wg94WHuea6YLQayBlB-hR8szXA
joey#lemon,MASTER,2,1jDMDxPohQ5Ffy2UxStxbdH7HZ_GUsuUFQLsC3YnD7AqK1Uk2U98Wf3AzwIF1vpCDsU3J8RUzsVDEg
Berenthal#NA1,MASTER,2,yw2OsCXFmKeLCohkJ5k-MdwlRDXgwRnDqw0hqpJbpNHaqW5pu7XHzCOk5_RBS1nDNckl6_3VkfLGIw
Deobikun#NA1,MASTER,2,ixllVVmdteYnJ2LtOKAHQUmQumQHhszSS2JVMF3_b6V3PrM9kd7yOoQmjb206R0WXFtAdOfTXOPtJA
Coal#coal9,MASTER,2,BYcVLP0rPqHiEvHneEVqH6XprfUlB4ELTUsPKFKyo0Y6kdw0XFXFE50qXt9XbO8Y89GJvrxsCPCkqA
奶茶鼠#miu,MASTER,2,rHQw4LZ6FoVrdCZY3XkTaBBEGA1P2PTU-1qi44tP79UlV1dFlkEkFc5VY7VCgqclejJudcyTUeow6A
Marvin Beaver#Beav,MASTER,2,6XbJlE-QW4PfPlr_AJxm7sqppX7vHLkH7_2NAUCdtj_HzGTy469Ihg_ksHkCSBuuso_kPZAkpcXJDA
a1cu#NA1,MASTER,2,y0clMJOhMhPLFb_Uss9CaYEKiY7lah6pBVn4hCxf965XYv51ms2dEEV8RBihv1hWHWDPCBQCx6k2UQ
6pc McNugget#NA1,MASTER,2,QYTxt8TihIffLTmIZ3AYN-YKGmEDkwBuyiUJiXxjtndB_WxRo6nUXZN51LakQtVvbPj70H4XB3lRvg
pandan#boba,MASTER,2,dpfEGHN6Ph2cN_yXz87f9Tku0ZpHuJrXudmCdaogzTZOSgmNSprI5WhjEZGxK8044Q7T2aoM3H1_7Q
Chiisai Neko#NA1,MASTER,2,Cirrq73H-pPCZF8M1nkmhTo51VZfRiOTsU_PCRkJjSvXfA3oPvt7lnru-iUV458GWkuiMId214PGfQ
BOLIDE ALLEMAND#V12,MASTER,2,0WSXvl-p4prH2kudGIyN-k26825g21ie0zcpKHkT-vBf6OiuL0JkRh4ju6nBHe89dR4Le422oW-Cmg
lucky#girl,MASTER,2,Mw3f6Qj3ypGHX1n4Oy9j2TwatEpP6fu_CnfIp0U7n4zMI-wVAc-7ajJxKt3_R3v_y5SFf9YPVbgHnQ
SCC Vain#NA1,MASTER,2,QaOW52IoQvrkThsVx0usaGgpvYSOx71MM3x01a0cdQGj9wBq-AS7M3nFOG4cdMawppBbtk9dVFuh7Q
XD​​#NA1,MASTER,2,Nw1bZ5WIrQ0EuF9vGHwLEntQZK2e0-7BqICCF7vwRqABfHIn9LnExCnYxzBirU3LoGCZ3UssJN1cNw
かぜひめ#風の女神,MASTER,2,lNvl6Qt3a1wSTG5sswm5e2vdICWdtYB_m5iv0Lhs4An4R0I12EVv5Ae8rDMpiC4lV1iyRhFLHcGf2w
Uzi Maki Moto#NA1,MASTER,2,UYd6J-ZBa64QMUI5d_FM5fXUP8Tlrukj1QnNJ1c4nP-zRoXvXg2oBxEaVHFpKohojaNSTpjYiHImSA
Bamoh#NA1,MASTER,2,DCj6YUJnD8B-x73WREJirKxQY5WtJ27Z5uuVSRkVH1G1QHbvg9woMasYAiHU8Jd62jUwW56_9TNPYw
ADKING#NA9,MASTER,2,zMgYB12rMMSt5rSfQ7RAcnt1C9lJidBCnPBniqbLNKUE4EmhvpAkQHJ7U1YKlTeX3Fn_QCDAyf5t7Q
ebay account29#NA1,MASTER,2,yyNo-l7M9E81D39-1tLCQ2ANR5hTxcdV8JpygrdcwBntXVyICaOTCxrQGVHBwbbOhQc_2XPg9NnmoA
새 벽#501,MASTER,2,0121OFGTnkPQoKrgne1DO5o75L_S2bAjKiYsKd4KfyLjGst9E9kRDbJOjBSuBoWtnQMNejwkynpwDA
CLUB WELDON#NA1,MASTER,2,_ao9foIYk1fBg3abFavxbwjcwwExrXK2WFe38NgLB12HowMkl9pTO9hLOfCrMn3UC1pcDcnbHxO-fQ
Sybr#God,MASTER,2,t73P8_eUC7SE6LYLf2EwYLJZbrH4EJn2Kx8EntPnISwUQEAZqlFvWTCczyBAU_WDwO0W2J-kWcchbw
Tøny#NA1,MASTER,2,1BrObpChCLQgx184aqfLpRCLbQGRo1BtybVaglQCFeHnKyF9KOs4GiyixyAGm6MLWns8oZf8nWTXrg
KoolGus#NA1,MASTER,2,SuSoLHYfd253Tt0aLt6MUZa3M6NiQPEEp__R1J9F8GVaBshh88PN38PeUP055JQvbEHQQX3OH3g1kQ
SolarChaos#NA1,MASTER,2,oB9MP18u1mBOnzVdw7_dDxf8x5UyN233DyF3MwyrAGQnTD8GvPNVMTX90CD9gdqQDEF8am8zLgtPyg
TIIMEE#季伯达,MASTER,2,V6oSJ5NtpYQ9JmzBON8U1fZbY-VuN94_pU-yDxwyiB_lbuWXO3pLmPK0xPtCeMMmCCg7UXVf67RItA
Ihsan#7969,MASTER,2,OLuss5s1A-h5x4x9RPClA58D9lU0TOgLrTWBrLz9QhBmdMQhVMM7jDGSZEGarKP-epvCg1-CdDJXpQ
Darkenedlife#1728,MASTER,2,MCo0Vuq8qVli4H73mxOrWILim43ppMwbsO7XwVVd_0RbaBjqVezODFiIVZaAHSVG6S3H2hGcWY2waw
Black#RYZ,MASTER,2,vC2H1Wrnv4J3Hgv-TtRuqZ0v5kCrkRFX6vqRz0hBUnDcRsa_nQUcF0syb1213uJCBGQYS1iL8c_E2A
我无敌啦#o3o,MASTER,2,bMJKiLcYoU3N8e3ZDVQfYKcKC0GaCBn4FT8yk8T2ZqQ6hbMMMiwTdjDvVzd9lqKbf5oU6xIQvMbJOA
skoolio#NA1,MASTER,2,6x2L5ZLN4QZajuL-1SZypkGVNURaH1yqSuAbTRXWlwYu7GJJ-QCgjB15zf38moKr1QsiEwiZw0M5Dg
Unknown Player#US1,MASTER,2,bl4DM35zIlrrWtF22eTeWMLaPeT0LHbI15xs3Oq_kbC_OL_9UO4_oa9eGl_qMqyjnU96KdjQH7zrGw
Norton#Smart,MASTER,2,8E7gjDBm2AScDxSzyioMzHhJjS9aoSgcfpjlDcUVH9TbsxmsfapEMoLIp9SeaobAu2zS6JOUw-KEJQ
어둠의 해적#RATPI,MASTER,2,OmM80qzSir_mzluhTj_xF0BMSagVGxprl_vjDHF35YLNMJc5Xgm676Ef2vb_hf97hpwTAUqciNe3GQ
WhiteGiven#NA1,MASTER,2,kbvI49p1k0CN6Ugd7uA5B1L4InIEDooB57rukdxVM1QweEgFpFaL8Mf7ndtMSWtwTDinG1_P4IfsXw
Love#Vion,MASTER,2,I5e22CUkw8iILUxBqN_4vanKmXAB7XP3IuVdPFPVpUilgQTqQVc_hJao_dtm4lGio0gag626jtPHFw
Milionaire#Money,MASTER,2,UWBuQzEfls7Zww2QAbLrW7VShVfFSiMPXQnj72ks9g426ZT14WQCeq8M9n9POb0NiV2xEak1OsTALw
Gio#8558,MASTER,2,HRifhhwaiJQRd457ep6Mf_Y3wb6klUJcPUkJSiErR6PpCxEMBoCnqZUFsZFPauCWR4mW9G5XdIo_9g
Loist#6969,MASTER,2,3wbnn1iYqGhi6YOTqL5sgm6nZRvv9G34pODybqoTzkDGkIxT-BgyneIs496YACYMALpt-oVeAShgBA
hell or heaven#0822,MASTER,2,qwbuOWe_5FT3TcvY9C2CFhVlSvPmD_6qekl-KKO2BXSSzfrLkSoE53t6SXVJnrZ7A0BMvvJ2WbH_bA
Devour The Vussy#YUM,MASTER,2,4XFkdSDM9G2r8No30JviApQeIRPYxAxfgktHFYkY34ITFEA4slyUSG4fGH3ciuke77GwsP3FIgPGkQ
BuyMejais#NA1,MASTER,2,3rOdXzk88ctOSibLKR5-d-joEAgGQ0e8aIChT-yMzvZRgHEDb-CSAF6PE4-616b2VTpAxkwxT7AjDQ
Scrive#NA1,MASTER,2,8XkU_gmLhEr8WN--2kFnFGk8_ScNQTtqpHXDDXlFFAO5GyWpfpycWrUDI6cMb7SFLr5uY5pn3t4IWg
zoowimama#NA1,MASTER,2,GmsnpLygBwttBJOI5B0CBK5vAM_14UNs_xYtIU2RB2JKjIcKO8auMAW38hNHOaxYNmRhfqcZikx91Q
Papi Dravie#NA1,MASTER,2,oNsf73M7RmER4YAcpxZZO6I2gcZsQJq5HLRWQjojQc3zoajAhWuO53vUZh4LLoqUt7Ew0jU2s-QgEg
Flame Hashìra#NA1,MASTER,2,3HWqH0EbW82RFqqrthqhohctqBVLn2HYsXV8cub4WBUK7gPewkjVjdRYMhQfKiw6SyzymINBNeFX0w
Sundervice#1997,MASTER,2,F8WlH03XgxnG_3EAeBlj4TsaGqvcGAT5M8GW2dwJxyhAPn2JKSHhSa-tupjAH6GNZ6fWOfq6Lzyg-A
邪恶Rosensen#3377,MASTER,2,8pgUVs-brp0ZFuVTmG-qKxIZRvgDIJgSMo830bf97IEA_snK76bpnI6f0Me8Yw_vAo008vsy3dFTCQ
Its Kami#Best,MASTER,1,AOlPNjfeyL7KN8RHJnBL89swMEo8-3ry46zFOZvmSlT1M2r1Qjxj6OVbisL0doeNc_m77kgAdBRqWQ
Shepherd#NA1,MASTER,1,XTqwHbQ005gtQVuY6tUvJjZc0IgHt3J-UknUWkhvDcJ9bulxhOGtfAhpxwVDVkg9AJbjk1FdN3Fugg
MEMEDAFRANK#NA1,MASTER,1,gSX7oF4-Tdp3eqhJdm1D-881SaWmbQBpDj6k5pbQafWj4IRrZh9igc-nKOPr1TIqsja-cM1kFOF_6Q
deserved better#143,MASTER,1,mOGA-jdTCECBBc2JlEBcLv_KJHZdlRNKuTu8AtbM1eqb38gGzukHMm4FSNx9TAR21rCYU9uKMWFngA
抚长剑 一扬眉#1212,MASTER,1,pfLgipd3ZIORLbdbPxZLX2eJg2_4DLkSgPKHJgy_ZW0zsJy0anIAIJjhOxjZ73tFYwzvL5KrLC9lpg
Halls 1#NA2,MASTER,1,2cFrCF9abokVJGy39vks4Ijci1QvS1XNg9-m3BKu57tlxdtYDs9hlXNcEhqzoWFQrTQ8LfdOFBb46w
Miyamoto Musashi#NA2,MASTER,1,ppl4MxeJCzCwr4R1KM2lzriOOxdiID01wv7lTASx-d8rQQCf2uD7o62fiLaInnlYSswsmFQJ69Dhtg
Touch The Box#NA1,MASTER,1,WzSu8_hxofg6DHsZMnBtPKp0VNpcVgBqXPEvffj-CMSBNuJctPVxJCWJEnlkcJymEVHb4J7u-F8rRA
Kaze#555,MASTER,1,KwObF77yPnrzoIuAuqcCtSY0VdXTXRc-Hn-VUzPPgyr-NxJTSSY0Fv7shITBpAe0Zt-k6SFLh3GIdQ
Jordan Bot#745,MASTER,1,70nr2KTdVDqfCfPyFT4J47xpVHGkYoqnEGLUfhzXF2gccCYIui03pISSDRhgeEDHLuI53omt6qZ25Q
Warren G#NA1,MASTER,1,GuPtxof2IriGTSpyMbH02Dh1qT7174mzI53wqPIUoyN8gNF_eQhKLk9w5Pytu6oOViTE6cOi7uek7A
